purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method,total_price
P10825,C0139,Sports,Cookbook,5,72.73,2024-05-04,NY,Express,363.65000000000003
P10829,C0119,Books,Yoga Mat,3,298.93,2024-12-04,NY,Standard,896.79
P10830,C0383,Home & Garden,Jacket,3,485.31,2024-04-19,CA,Standard,1455.93
P10835,C0467,Clothing,Garden Tools,4,182.62,2024-04-08,NY,Express,730.48
P10836,C0257,Books,Running Shoes,3,52.34,2024-12-03,CA,Express,157.02
P10846,C0092,Books,Monitor,5,237.14,2024-09-12,NY,Express,1185.6999999999998
P10861,C0426,Home & Garden,T-Shirt,2,103.27,2024-11-28,CA,Standard,206.54
P10863,C0385,Clothing,Magazine,2,290.89,2024-10-20,CA,Standard,581.78
P10867,C0267,Books,Novel,2,201.0,2024-09-12,CA,Express,402.0
P10869,C0141,Home & Garden,Yoga Mat,4,315.87,2024-01-30,CA,Express,1263.48
P10872,C0184,Sports,Magazine,4,353.31,2024-05-17,NY,Overnight,1413.24
P10887,C0161,Sports,Yoga Mat,5,102.91,2024-08-08,CA,Standard,514.55
P10889,C0118,Clothing,Smartphone,5,437.2,2024-09-13,CA,Standard,2186.0
P10899,C0133,Books,Headphones,4,308.03,2024-12-13,CA,Overnight,1232.12
P10902,C0056,Books,Running Shoes,5,312.69,2024-12-24,CA,Standard,1563.45
P10916,C0461,Sports,Rug,3,78.88,2024-02-08,CA,Overnight,236.64
P10928,C0303,Clothing,Headphones,5,341.12,2024-06-29,NY,Standard,1705.6
P10941,C0105,Home & Garden,Cookbook,3,456.58,2024-12-05,NY,Express,1369.74
P10948,C0061,Books,Plant Pot,2,29.95,2024-12-13,CA,Standard,59.9
P10957,C0138,Electronics,Monitor,3,479.27,2024-10-06,NY,Overnight,1437.81
P10962,C0263,Sports,Cookbook,4,49.49,2024-05-16,NY,Overnight,197.96
P10966,C0213,Clothing,Tablet,4,12.92,2024-09-28,NY,Express,51.68
P10971,C0293,Home & Garden,Novel,2,457.73,2024-03-17,NY,Standard,915.46
P10980,C0265,Sports,Garden Tools,2,283.65,2024-05-23,NY,Express,567.3
P10981,C0316,Home & Garden,Jeans,2,324.38,2024-02-03,CA,Standard,648.76
P10984,C0341,Books,Lamp,2,252.99,2024-07-08,NY,Express,505.98
P10992,C0058,Books,Garden Tools,4,16.94,2024-08-06,NY,Standard,67.76
P10996,C0378,Sports,Running Shoes,5,24.48,2024-07-25,CA,Express,122.4
P11001,C0392,Sports,Magazine,3,238.0,2024-12-25,NY,Express,714.0
P11004,C0070,Electronics,Laptop,2,53.06,2024-06-03,CA,Express,106.12
P11010,C0173,Books,Novel,4,310.41,2024-07-06,CA,Overnight,1241.64
P11018,C0440,Sports,Jacket,3,306.28,2024-08-13,NY,Standard,918.8399999999999
P11025,C0409,Books,Lamp,3,396.35,2024-03-09,CA,Overnight,1189.0500000000002
P11027,C0436,Home & Garden,Jacket,2,433.53,2024-10-26,CA,Express,867.06
P11028,C0377,Clothing,Tennis Racket,2,144.86,2024-05-07,CA,Express,289.72
P11029,C0467,Books,Basketball,5,83.83,2024-12-25,NY,Overnight,419.15
P11030,C0265,Sports,Tennis Racket,4,215.94,2024-07-16,CA,Standard,863.76
P11040,C0224,Electronics,Cushion,4,69.4,2024-09-08,CA,Standard,277.6
P11041,C0349,Books,Hat,5,480.36,2024-08-01,NY,Standard,2401.8
P11043,C0008,Electronics,Plant Pot,3,195.03,2024-05-17,NY,Overnight,585.09
P11047,C0320,Home & Garden,Dumbbells,2,270.03,2024-05-10,CA,Standard,540.06
P11051,C0123,Sports,Dumbbells,2,209.52,2024-04-12,NY,Express,419.04
P11055,C0378,Electronics,Cushion,4,422.33,2024-08-20,CA,Standard,1689.32
P11056,C0257,Clothing,Lamp,3,199.95,2024-02-13,NY,Overnight,599.8499999999999
P11064,C0109,Home & Garden,T-Shirt,5,433.42,2024-01-12,NY,Express,2167.1
P11065,C0343,Electronics,Cookbook,2,189.92,2024-08-13,CA,Express,379.84
P11066,C0423,Electronics,Tennis Racket,5,239.74,2024-12-20,CA,Express,1198.7
P11069,C0445,Books,Tennis Racket,5,442.26,2024-12-11,NY,Overnight,2211.3
P11071,C0500,Sports,Tennis Racket,4,358.25,2024-09-22,NY,Standard,1433.0
P11073,C0174,Clothing,Smartphone,5,213.82,2024-03-27,NY,Overnight,1069.1
P11078,C0295,Sports,Running Shoes,5,402.08,2024-08-06,NY,Express,2010.3999999999999
P11080,C0152,Sports,Jeans,4,185.68,2024-07-13,CA,Overnight,742.72
P11082,C0171,Books,Magazine,2,374.0,2024-10-31,NY,Overnight,748.0
P11083,C0398,Electronics,T-Shirt,4,439.31,2024-05-22,NY,Overnight,1757.24
P11084,C0484,Clothing,Basketball,4,248.1,2024-06-14,NY,Overnight,992.4
P11091,C0329,Books,Hat,5,292.6,2024-10-28,CA,Overnight,1463.0
P11094,C0137,Home & Garden,Running Shoes,4,32.21,2024-12-22,NY,Overnight,128.84
P11095,C0305,Books,Hat,5,480.55,2024-08-14,CA,Overnight,2402.75
P11100,C0222,Electronics,Dumbbells,3,401.43,2024-09-28,CA,Express,1204.29
P11105,C0479,Books,T-Shirt,5,419.02,2024-10-04,NY,Standard,2095.1
P11106,C0074,Books,Headphones,5,97.8,2024-05-31,CA,Express,489.0
P11108,C0134,Home & Garden,Cushion,3,289.24,2024-08-19,CA,Express,867.72
P11109,C0239,Books,Cookbook,2,85.57,2024-09-29,CA,Overnight,171.14
P11116,C0434,Home & Garden,Headphones,3,393.77,2024-07-12,NY,Overnight,1181.31
P11119,C0338,Home & Garden,Plant Pot,5,320.93,2024-07-13,NY,Express,1604.65
P11131,C0389,Home & Garden,Lamp,2,330.93,2024-05-15,CA,Overnight,661.86
P11134,C0475,Clothing,Jeans,2,34.47,2024-04-05,NY,Express,68.94
P11137,C0396,Home & Garden,Magazine,2,218.18,2024-03-30,NY,Overnight,436.36
P11139,C0133,Home & Garden,Tablet,3,273.75,2024-05-21,CA,Express,821.25
P11142,C0265,Clothing,Jacket,5,57.36,2024-07-03,NY,Overnight,286.8
P11144,C0120,Books,Smartphone,3,452.92,2024-10-28,NY,Standard,1358.76
P11146,C0090,Clothing,Running Shoes,3,243.44,2024-03-10,CA,Overnight,730.3199999999999
P11148,C0360,Books,Monitor,5,454.19,2024-04-17,NY,Overnight,2270.95
P11153,C0060,Sports,Hat,3,32.12,2024-10-01,NY,Overnight,96.35999999999999
P11162,C0040,Books,Running Shoes,3,170.97,2024-10-18,NY,Express,512.91
P11166,C0291,Books,Tennis Racket,5,98.79,2024-10-13,CA,Overnight,493.95000000000005
P11170,C0471,Books,Plant Pot,5,463.66,2024-09-09,CA,Express,2318.3
P11177,C0147,Books,Laptop,3,484.42,2024-08-18,NY,Standard,1453.26
P11181,C0475,Electronics,T-Shirt,2,179.03,2024-08-05,NY,Standard,358.06
P11201,C0369,Clothing,Headphones,5,272.77,2024-06-26,NY,Overnight,1363.85
P11205,C0450,Clothing,Magazine,2,164.32,2024-11-12,NY,Overnight,328.64
P11211,C0427,Books,Headphones,2,322.92,2024-08-19,NY,Overnight,645.84
P11212,C0032,Electronics,Dumbbells,5,160.68,2024-08-13,CA,Standard,803.4000000000001
P11216,C0212,Electronics,Jeans,3,313.01,2024-07-02,CA,Express,939.03
P11222,C0006,Home & Garden,Tablet,3,407.17,2024-06-29,NY,Standard,1221.51
P11227,C0083,Books,Garden Tools,2,226.11,2024-09-15,CA,Express,452.22
P11230,C0099,Home & Garden,Laptop,3,313.22,2024-03-21,CA,Express,939.6600000000001
P11231,C0466,Electronics,Shoes,4,328.6,2024-12-22,NY,Express,1314.4
P11240,C0443,Books,Lamp,2,160.49,2024-02-12,NY,Standard,320.98
P11242,C0401,Electronics,Hat,5,93.1,2024-03-25,NY,Overnight,465.5
P11243,C0467,Clothing,Novel,5,131.59,2024-02-04,CA,Express,657.95
P11244,C0194,Sports,Shoes,3,185.23,2024-11-06,NY,Express,555.6899999999999
P11248,C0260,Books,Tennis Racket,4,116.98,2024-02-16,NY,Express,467.92
P11249,C0034,Home & Garden,Smartphone,2,373.65,2024-05-15,CA,Overnight,747.3
P11250,C0190,Clothing,Dumbbells,5,375.62,2024-02-11,CA,Overnight,1878.1
P11254,C0031,Electronics,Garden Tools,3,488.24,2024-02-17,CA,Overnight,1464.72
P11256,C0349,Electronics,Monitor,2,426.79,2024-01-20,CA,Standard,853.58
P11258,C0229,Electronics,Yoga Mat,3,433.14,2024-08-09,CA,Standard,1299.42
P11266,C0286,Books,Novel,4,247.16,2024-04-10,CA,Overnight,988.64
P11283,C0028,Clothing,Dumbbells,2,340.59,2024-04-23,NY,Overnight,681.18
P11286,C0046,Books,Cushion,4,315.69,2024-10-17,NY,Overnight,1262.76
P11288,C0211,Electronics,Cookbook,2,55.23,2024-05-27,CA,Standard,110.46
P11289,C0236,Books,Rug,4,256.23,2024-09-21,CA,Standard,1024.92
P11290,C0194,Clothing,Tablet,5,128.9,2024-06-08,NY,Overnight,644.5
P11291,C0225,Books,Dumbbells,4,69.85,2024-12-14,CA,Express,279.4
P11292,C0250,Electronics,Cushion,2,485.42,2024-04-06,NY,Overnight,970.84
P11294,C0168,Home & Garden,Lamp,2,91.5,2024-01-04,CA,Overnight,183.0
P11297,C0496,Home & Garden,Garden Tools,5,362.6,2024-04-30,CA,Standard,1813.0
P11299,C0109,Books,Dumbbells,5,311.16,2024-06-17,CA,Overnight,1555.8000000000002
P11302,C0092,Books,Tennis Racket,2,269.39,2024-03-19,NY,Overnight,538.78
P11306,C0047,Sports,Basketball,2,323.43,2024-06-26,CA,Overnight,646.86
P11310,C0425,Books,Textbook,3,353.32,2024-05-03,NY,Express,1059.96
P11316,C0237,Home & Garden,Smartphone,2,165.26,2024-01-11,CA,Standard,330.52
P11320,C0266,Home & Garden,Laptop,5,100.44,2024-12-07,CA,Overnight,502.2
P11323,C0401,Sports,Magazine,3,68.29,2024-10-27,NY,Overnight,204.87
P11327,C0326,Clothing,Plant Pot,3,379.44,2024-01-16,NY,Express,1138.32
P11328,C0004,Electronics,Tennis Racket,5,217.91,2024-03-05,NY,Express,1089.55
P11331,C0036,Home & Garden,Tennis Racket,4,176.29,2024-03-20,CA,Standard,705.16
P11332,C0273,Sports,Cushion,3,344.92,2024-04-13,CA,Overnight,1034.76
P11336,C0318,Electronics,Magazine,2,82.74,2024-03-17,CA,Standard,165.48
P11342,C0266,Electronics,Monitor,3,415.61,2024-04-23,NY,Overnight,1246.83
P11346,C0016,Home & Garden,Tablet,4,258.58,2024-01-23,CA,Standard,1034.32
P11355,C0411,Home & Garden,Garden Tools,2,347.69,2024-01-02,CA,Express,695.38
P11365,C0288,Electronics,Shoes,3,497.15,2024-01-06,CA,Overnight,1491.4499999999998
P11368,C0172,Electronics,Yoga Mat,4,44.56,2024-03-05,CA,Overnight,178.24
P11374,C0280,Sports,Jacket,4,493.05,2024-04-10,CA,Overnight,1972.2
P11377,C0408,Electronics,Laptop,5,412.51,2024-06-08,CA,Express,2062.55
P11381,C0018,Clothing,Plant Pot,5,286.36,2024-11-04,NY,Overnight,1431.8000000000002
P11384,C0180,Home & Garden,Monitor,3,406.06,2024-10-24,NY,Express,1218.18
P11387,C0032,Sports,Jacket,2,480.56,2024-02-29,CA,Standard,961.12
P11388,C0473,Home & Garden,Plant Pot,4,422.19,2024-10-07,CA,Standard,1688.76
P11396,C0355,Home & Garden,Novel,4,342.45,2024-05-22,NY,Express,1369.8
P11397,C0235,Books,Tennis Racket,5,347.31,2024-01-08,CA,Overnight,1736.55
P11399,C0487,Books,Jacket,3,34.31,2024-11-29,CA,Express,102.93
P11404,C0071,Clothing,Magazine,5,162.34,2024-10-08,CA,Standard,811.7
P11405,C0316,Clothing,Smartphone,2,354.56,2024-02-08,CA,Standard,709.12
P11413,C0217,Electronics,Garden Tools,5,185.5,2024-12-15,NY,Overnight,927.5
P11416,C0457,Books,Textbook,2,223.55,2024-04-18,NY,Overnight,447.1
P11417,C0084,Electronics,Yoga Mat,3,147.98,2024-01-20,NY,Standard,443.93999999999994
P11424,C0486,Electronics,T-Shirt,2,342.77,2024-09-04,CA,Standard,685.54
P11429,C0404,Books,Monitor,4,371.43,2024-07-04,CA,Overnight,1485.72
P11438,C0376,Home & Garden,Novel,2,36.72,2024-08-27,CA,Overnight,73.44
P11445,C0357,Home & Garden,Tennis Racket,2,259.32,2024-09-03,CA,Express,518.64
P11448,C0383,Electronics,Laptop,5,81.01,2024-02-01,NY,Standard,405.05
P11449,C0102,Sports,Smartphone,3,283.48,2024-11-02,CA,Express,850.44
P11462,C0137,Home & Garden,Textbook,2,32.06,2024-01-08,CA,Express,64.12
P11464,C0425,Home & Garden,Garden Tools,5,330.09,2024-05-26,NY,Overnight,1650.4499999999998
P11467,C0346,Books,Tennis Racket,4,424.89,2024-07-21,CA,Overnight,1699.56
P11471,C0067,Sports,Tablet,5,138.39,2024-07-31,CA,Standard,691.9499999999999
P11477,C0283,Clothing,Garden Tools,3,477.33,2024-08-14,CA,Standard,1431.99
P11478,C0092,Sports,Dumbbells,2,450.8,2024-07-15,CA,Express,901.6
P11484,C0210,Home & Garden,Monitor,4,208.42,2024-10-21,NY,Standard,833.68
P11499,C0192,Home & Garden,Basketball,4,146.36,2024-03-05,CA,Overnight,585.44
P11502,C0122,Clothing,Hat,5,51.23,2024-07-13,NY,Express,256.15
P11503,C0185,Sports,Magazine,4,124.54,2024-03-09,CA,Overnight,498.16
P11506,C0074,Books,Rug,3,98.74,2024-10-12,CA,Express,296.21999999999997
P11520,C0164,Clothing,Yoga Mat,5,301.51,2024-10-28,CA,Standard,1507.55
P11527,C0057,Electronics,Rug,3,71.55,2024-08-20,CA,Standard,214.64999999999998
P11536,C0333,Electronics,Running Shoes,2,345.02,2024-05-22,NY,Overnight,690.04
P11537,C0440,Sports,Jacket,5,262.43,2024-05-09,CA,Express,1312.15
P11540,C0344,Books,T-Shirt,4,270.56,2024-10-05,CA,Express,1082.24
P11547,C0343,Home & Garden,Garden Tools,2,459.99,2024-06-10,CA,Overnight,919.98
P11556,C0181,Books,Novel,3,181.32,2024-08-11,NY,Standard,543.96
P11559,C0366,Home & Garden,Jacket,4,275.24,2024-08-30,CA,Overnight,1100.96
P11565,C0246,Home & Garden,Headphones,5,302.52,2024-08-11,NY,Standard,1512.6
P11566,C0254,Clothing,Cushion,5,232.49,2024-04-29,NY,Standard,1162.45
P11567,C0290,Electronics,Laptop,3,207.1,2024-09-23,CA,Express,621.3
P11588,C0295,Home & Garden,Novel,3,87.35,2024-06-25,NY,Standard,262.04999999999995
P11592,C0340,Clothing,Smartphone,4,409.34,2024-11-06,CA,Standard,1637.36
P11600,C0272,Clothing,Running Shoes,5,221.93,2024-04-12,NY,Overnight,1109.65
P11605,C0054,Sports,Textbook,5,403.33,2024-01-31,NY,Standard,2016.6499999999999
P11609,C0306,Home & Garden,Shoes,2,261.32,2024-12-26,NY,Express,522.64
P11613,C0079,Sports,Plant Pot,4,65.01,2024-07-18,NY,Standard,260.04
P11614,C0467,Electronics,Magazine,3,138.18,2024-10-08,NY,Overnight,414.54
P11615,C0134,Sports,Plant Pot,4,54.91,2024-04-03,CA,Standard,219.64
P11618,C0406,Books,Magazine,5,61.67,2024-12-27,CA,Standard,308.35
P11624,C0153,Clothing,Yoga Mat,3,251.78,2024-02-05,CA,Standard,755.34
P11625,C0089,Home & Garden,Running Shoes,3,160.47,2024-09-22,NY,Standard,481.40999999999997
P11629,C0309,Home & Garden,Basketball,3,64.86,2024-09-24,CA,Overnight,194.57999999999998
P11630,C0242,Sports,Basketball,3,256.31,2024-01-24,CA,Overnight,768.9300000000001
P11632,C0225,Home & Garden,Yoga Mat,2,194.65,2024-10-07,NY,Overnight,389.3
P11637,C0362,Clothing,Tennis Racket,5,420.56,2024-10-22,CA,Overnight,2102.8
P11647,C0079,Clothing,T-Shirt,2,273.22,2024-02-21,CA,Express,546.44
P11655,C0484,Books,Laptop,5,138.15,2024-05-14,CA,Overnight,690.75
P11662,C0471,Home & Garden,Monitor,2,424.14,2024-03-22,CA,Express,848.28
P11664,C0048,Clothing,Hat,4,273.48,2024-12-27,NY,Overnight,1093.92
P11668,C0351,Home & Garden,Textbook,2,258.25,2024-10-11,NY,Express,516.5
P11672,C0220,Clothing,Jeans,2,251.69,2024-02-21,CA,Express,503.38
P11682,C0181,Books,Yoga Mat,5,129.33,2024-06-03,CA,Standard,646.6500000000001
P11692,C0404,Home & Garden,Smartphone,4,341.05,2024-01-11,CA,Express,1364.2
P11703,C0217,Clothing,Plant Pot,3,183.16,2024-07-10,NY,Express,549.48
P11706,C0248,Electronics,Dumbbells,4,417.46,2024-05-02,NY,Overnight,1669.84
P11710,C0059,Books,Hat,5,32.78,2024-03-09,NY,Express,163.9
P11711,C0490,Home & Garden,Plant Pot,5,211.61,2024-09-03,NY,Express,1058.0500000000002
P11720,C0084,Books,Textbook,2,119.39,2024-02-12,CA,Standard,238.78
P11721,C0483,Books,Cookbook,4,327.6,2024-04-12,NY,Standard,1310.4
P11723,C0093,Home & Garden,Smartphone,3,164.58,2024-06-10,NY,Standard,493.74
P11726,C0034,Books,Cookbook,2,36.68,2024-07-22,NY,Express,73.36
P11728,C0371,Electronics,Jacket,5,416.08,2024-12-21,CA,Overnight,2080.4
P11731,C0372,Electronics,Lamp,4,26.81,2024-02-20,NY,Standard,107.24
P11737,C0401,Home & Garden,Magazine,5,380.39,2024-05-21,CA,Overnight,1901.9499999999998
P11742,C0133,Home & Garden,Headphones,4,440.87,2024-08-05,NY,Express,1763.48
P11743,C0057,Electronics,Magazine,4,238.03,2024-04-30,CA,Overnight,952.12
P11747,C0451,Electronics,Rug,5,252.28,2024-02-22,CA,Express,1261.4
P11750,C0314,Home & Garden,Magazine,3,306.79,2024-02-22,NY,Standard,920.3700000000001
P11754,C0394,Electronics,Laptop,5,211.23,2024-01-30,NY,Express,1056.1499999999999
P11755,C0094,Books,Novel,2,40.89,2024-07-19,NY,Standard,81.78
P11757,C0483,Home & Garden,Jeans,4,218.03,2024-04-27,CA,Standard,872.12
P11761,C0348,Clothing,Jeans,5,320.84,2024-05-06,CA,Express,1604.1999999999998
P11766,C0267,Books,Headphones,5,255.13,2024-11-05,CA,Standard,1275.65
P11774,C0299,Home & Garden,Smartphone,2,76.1,2024-06-26,CA,Express,152.2
P11780,C0343,Clothing,Basketball,5,210.34,2024-07-26,CA,Standard,1051.7
P11783,C0149,Clothing,Jeans,4,489.17,2024-06-08,NY,Overnight,1956.68
P11786,C0339,Clothing,T-Shirt,2,227.85,2024-12-12,CA,Overnight,455.7
P11790,C0141,Sports,Hat,2,329.12,2024-06-04,NY,Express,658.24
P11799,C0236,Home & Garden,Novel,3,201.33,2024-07-10,NY,Overnight,603.99
P11803,C0393,Sports,Yoga Mat,2,468.13,2024-06-14,NY,Express,936.26
P11808,C0479,Sports,Novel,2,298.27,2024-09-19,CA,Overnight,596.54
P11811,C0403,Electronics,T-Shirt,5,98.31,2024-02-24,NY,Express,491.55
P11813,C0180,Clothing,Laptop,5,267.5,2024-08-05,NY,Express,1337.5
P11814,C0149,Books,Jeans,2,152.71,2024-04-15,NY,Express,305.42
P11815,C0005,Electronics,Headphones,4,271.48,2024-09-24,CA,Standard,1085.92
P11832,C0301,Books,Tablet,3,396.56,2024-01-18,NY,Overnight,1189.68
P11838,C0117,Books,Magazine,2,45.06,2024-03-02,CA,Overnight,90.12
P11839,C0471,Sports,Lamp,4,224.58,2024-04-25,CA,Overnight,898.32
P11844,C0072,Clothing,Cookbook,2,389.58,2024-12-26,CA,Standard,779.16
P11849,C0353,Home & Garden,Tablet,4,451.06,2024-11-15,NY,Overnight,1804.24
P11850,C0248,Sports,Lamp,4,425.01,2024-11-25,CA,Overnight,1700.04
P11852,C0113,Clothing,Textbook,3,160.32,2024-01-19,NY,Express,480.96
P11853,C0336,Electronics,Novel,2,90.38,2024-11-30,CA,Express,180.76
P11860,C0017,Clothing,Jeans,2,318.01,2024-06-11,NY,Standard,636.02
P11862,C0070,Clothing,Headphones,2,430.61,2024-09-24,NY,Standard,861.22
P11866,C0278,Sports,Cushion,3,129.45,2024-03-20,NY,Standard,388.34999999999997
P11868,C0176,Clothing,Magazine,4,65.15,2024-02-02,CA,Standard,260.6
P11869,C0449,Home & Garden,Tablet,4,478.88,2024-04-16,CA,Express,1915.52
P11881,C0373,Home & Garden,Monitor,4,402.97,2024-05-16,NY,Standard,1611.88
P11891,C0135,Books,Plant Pot,2,459.86,2024-05-10,NY,Overnight,919.72
P11893,C0312,Clothing,Tablet,3,465.03,2024-09-27,CA,Overnight,1395.09
P11896,C0265,Home & Garden,Hat,5,210.51,2024-04-02,CA,Overnight,1052.55
P11897,C0465,Clothing,Basketball,3,487.97,2024-07-16,CA,Express,1463.91
P11898,C0229,Books,Garden Tools,5,323.51,2024-10-18,NY,Overnight,1617.55
P11905,C0197,Clothing,Running Shoes,3,237.17,2024-01-06,NY,Standard,711.51
P11908,C0348,Clothing,Lamp,5,401.59,2024-06-25,CA,Express,2007.9499999999998
P11910,C0176,Home & Garden,Basketball,3,183.12,2024-08-14,NY,Standard,549.36
P11911,C0408,Clothing,Cookbook,4,103.55,2024-01-26,CA,Standard,414.2
P11912,C0470,Books,Yoga Mat,3,215.12,2024-09-16,NY,Express,645.36
P11915,C0144,Electronics,Shoes,3,160.45,2024-06-30,CA,Standard,481.34999999999997
P11916,C0056,Sports,Magazine,4,373.98,2024-10-11,NY,Express,1495.92
P11925,C0236,Clothing,Monitor,4,313.89,2024-10-03,CA,Standard,1255.56
P11927,C0179,Books,Tennis Racket,5,75.08,2024-07-30,NY,Overnight,375.4
P11931,C0400,Books,Cookbook,3,209.93,2024-12-24,NY,Overnight,629.79
P11933,C0433,Clothing,Shoes,4,461.55,2024-02-13,CA,Standard,1846.2
P11938,C0324,Books,Rug,3,463.55,2024-06-07,CA,Express,1390.65
P11939,C0369,Electronics,Dumbbells,2,48.55,2024-02-08,CA,Standard,97.1
P11944,C0447,Clothing,Basketball,4,64.7,2024-04-08,NY,Standard,258.8
P11945,C0268,Sports,Shoes,5,87.38,2024-11-23,CA,Overnight,436.9
P11951,C0220,Sports,Magazine,3,439.63,2024-03-31,CA,Overnight,1318.8899999999999
P11965,C0087,Books,Laptop,3,482.79,2024-12-27,NY,Overnight,1448.3700000000001
P11966,C0183,Home & Garden,Garden Tools,2,121.25,2024-04-16,CA,Overnight,242.5
P11972,C0048,Clothing,Shoes,2,98.82,2024-10-30,NY,Overnight,197.64
P11977,C0380,Books,Cookbook,5,359.85,2024-03-02,CA,Express,1799.25
P11979,C0426,Electronics,Cushion,4,313.77,2024-03-15,CA,Standard,1255.08
P11984,C0330,Electronics,Jeans,4,458.26,2024-06-21,CA,Standard,1833.04
P11986,C0436,Sports,Jacket,5,376.85,2024-02-28,NY,Overnight,1884.25
P11989,C0119,Books,T-Shirt,5,280.27,2024-02-29,CA,Overnight,1401.35
P11997,C0172,Sports,Garden Tools,4,37.9,2024-02-29,NY,Standard,151.6
P12004,C0071,Sports,Magazine,2,418.16,2024-12-06,CA,Overnight,836.32
P12006,C0252,Clothing,Jacket,5,444.55,2024-03-15,CA,Standard,2222.75
P12012,C0097,Books,Headphones,2,138.8,2024-01-26,CA,Overnight,277.6
P12025,C0053,Books,Headphones,5,317.59,2024-11-21,NY,Overnight,1587.9499999999998
P12034,C0133,Clothing,Lamp,4,438.26,2024-09-16,NY,Standard,1753.04
P12035,C0359,Electronics,Running Shoes,5,210.52,2024-06-26,CA,Overnight,1052.6000000000001
P12037,C0316,Home & Garden,Tennis Racket,2,216.35,2024-02-03,NY,Overnight,432.7
P12044,C0332,Books,Novel,5,401.38,2024-03-09,NY,Standard,2006.9
P12058,C0157,Books,Novel,4,232.34,2024-08-16,NY,Standard,929.36
P12060,C0215,Books,Shoes,3,293.41,2024-03-15,NY,Standard,880.23
P12068,C0191,Home & Garden,Running Shoes,2,21.52,2024-07-21,CA,Standard,43.04
P12070,C0193,Electronics,Dumbbells,3,453.91,2024-11-06,CA,Overnight,1361.73
P12071,C0128,Books,Jeans,4,322.26,2024-07-02,NY,Standard,1289.04
P12078,C0182,Clothing,Shoes,3,333.83,2024-10-08,CA,Express,1001.49
P12082,C0154,Sports,Garden Tools,5,452.18,2024-12-07,NY,Overnight,2260.9
P12086,C0097,Clothing,Jeans,2,90.65,2024-12-02,CA,Express,181.3
P12095,C0108,Electronics,T-Shirt,4,377.91,2024-08-02,CA,Overnight,1511.64
P12097,C0356,Clothing,Yoga Mat,4,339.52,2024-09-06,NY,Standard,1358.08
P12099,C0184,Books,Plant Pot,2,472.72,2024-02-29,CA,Express,945.44
P12103,C0176,Sports,Smartphone,5,329.05,2024-07-17,NY,Express,1645.25
P12105,C0190,Books,Monitor,4,150.66,2024-12-16,CA,Express,602.64
P12110,C0053,Home & Garden,Novel,4,122.87,2024-01-05,NY,Standard,491.48
P12111,C0074,Home & Garden,Dumbbells,2,350.43,2024-01-15,CA,Express,700.86
P12112,C0021,Books,Laptop,4,456.99,2024-07-17,CA,Express,1827.96
P12121,C0148,Home & Garden,Shoes,5,81.4,2024-11-18,CA,Express,407.0
P12125,C0051,Electronics,Cookbook,3,202.87,2024-07-25,NY,Standard,608.61
P12128,C0072,Home & Garden,Dumbbells,5,346.33,2024-05-25,CA,Standard,1731.6499999999999
P12129,C0141,Books,Tennis Racket,4,362.25,2024-02-25,NY,Overnight,1449.0
P12133,C0345,Clothing,Laptop,5,353.26,2024-12-07,NY,Express,1766.3
P12134,C0368,Books,Rug,5,222.69,2024-04-17,NY,Express,1113.45
P12137,C0119,Home & Garden,Hat,3,86.77,2024-12-29,NY,Express,260.31
P12139,C0116,Books,Textbook,4,466.0,2024-02-20,NY,Standard,1864.0
P12140,C0453,Clothing,Running Shoes,3,41.09,2024-03-06,CA,Overnight,123.27000000000001
P12144,C0285,Clothing,Dumbbells,5,286.67,2024-07-28,NY,Express,1433.3500000000001
P12146,C0141,Books,Laptop,3,170.9,2024-02-11,NY,Standard,512.7
P12148,C0173,Books,Headphones,4,138.51,2024-10-12,CA,Standard,554.04
P12149,C0399,Clothing,Monitor,3,345.31,2024-07-16,CA,Overnight,1035.93
P12150,C0496,Sports,Garden Tools,2,286.47,2024-02-13,NY,Standard,572.94
P12159,C0279,Clothing,Yoga Mat,3,322.83,2024-07-15,NY,Standard,968.49
P12160,C0222,Sports,Smartphone,5,89.47,2024-06-14,CA,Overnight,447.35
P12161,C0345,Electronics,Garden Tools,2,122.7,2024-09-27,CA,Overnight,245.4
P12163,C0470,Sports,Cushion,4,464.0,2024-10-02,CA,Overnight,1856.0
P12164,C0484,Electronics,Garden Tools,2,147.34,2024-12-29,CA,Standard,294.68
P12165,C0278,Clothing,Dumbbells,3,141.38,2024-05-10,CA,Express,424.14
P12169,C0325,Home & Garden,Textbook,5,111.01,2024-01-22,CA,Express,555.0500000000001
P12173,C0172,Sports,Smartphone,3,364.57,2024-03-01,CA,Standard,1093.71
P12180,C0301,Electronics,T-Shirt,3,267.15,2024-06-09,CA,Overnight,801.4499999999999
P12187,C0446,Home & Garden,Monitor,5,145.1,2024-11-24,NY,Overnight,725.5
P12188,C0365,Sports,Tennis Racket,3,325.21,2024-08-10,NY,Standard,975.6299999999999
P12191,C0062,Books,Tennis Racket,2,177.83,2024-10-13,NY,Express,355.66
P12194,C0316,Home & Garden,Shoes,5,208.26,2024-02-13,CA,Express,1041.3
P12207,C0258,Sports,Monitor,2,429.53,2024-09-08,CA,Standard,859.06
P12209,C0376,Clothing,Textbook,4,294.44,2024-04-01,NY,Express,1177.76
P12215,C0488,Books,Garden Tools,4,106.15,2024-02-04,NY,Express,424.6
